:START_ID(disease)|:END_ID(disease)|type:STRING|name:STRING
47136|334|并发症|并发症
46265|334|并发症|并发症
937|528|并发症|并发症
8581|528|并发症|并发症
563|528|并发症|并发症
551|528|并发症|并发症
47137|4607|并发症|并发症
2625|4607|并发症|并发症
47138|394|并发症|并发症
47139|112|并发症|并发症
949|900|并发症|并发症
8581|385|并发症|并发症
8541|2583|并发症|并发症
47140|2583|并发症|并发症
60|44686|并发症|并发症
47141|2518|并发症|并发症
1807|45644|并发症|并发症
47142|45644|并发症|并发症
47143|4682|并发症|并发症
47144|5580|并发症|并发症
47145|5580|并发症|并发症
47146|47147|并发症|并发症
5322|2539|并发症|并发症
47148|1786|并发症|并发症
5281|203|并发症|并发症
5411|5411|并发症|并发症
1948|5411|并发症|并发症
47149|700|并发症|并发症
1541|47147|并发症|并发症
2906|47147|并发症|并发症
47150|47147|并发症|并发症
47151|900|并发症|并发症
551|7475|并发症|并发症
4198|44679|并发症|并发症
8801|7266|并发症|并发症
195|7266|并发症|并发症
5028|7266|并发症|并发症
2453|748|并发症|并发症
47153|46172|并发症|并发症
47154|46172|并发症|并发症
47155|2898|并发症|并发症
47118|3629|并发症|并发症
47156|5292|并发症|并发症
47157|47158|并发症|并发症
47159|47158|并发症|并发症
47160|47158|并发症|并发症
47161|47158|并发症|并发症
8779|47158|并发症|并发症
2935|1786|并发症|并发症
1541|1786|并发症|并发症
195|1786|并发症|并发症
47162|1786|并发症|并发症
47150|1786|并发症|并发症
6113|1786|并发症|并发症
47144|3181|并发症|并发症
5038|3181|并发症|并发症
47163|3954|并发症|并发症
8803|47165|并发症|并发症
47166|47165|并发症|并发症
2089|46640|并发症|并发症
1541|1013|并发症|并发症
3731|1013|并发症|并发症
141|5322|并发症|并发症
141|2898|并发症|并发症
47167|3413|并发症|并发症
47168|3413|并发症|并发症
927|1705|并发症|并发症
47169|47170|并发症|并发症
47171|47172|并发症|并发症
3740|44680|并发症|并发症
2906|312|并发症|并发症
3518|312|并发症|并发症
47173|6764|并发症|并发症
47174|7266|并发症|并发症
47175|461|并发症|并发症
94|461|并发症|并发症
47176|1071|并发症|并发症
47177|1071|并发症|并发症
6441|239|并发症|并发症
47178|239|并发症|并发症
47109|47179|并发症|并发症
1185|47179|并发症|并发症
1166|8804|并发症|并发症
333|2174|并发症|并发症
6091|2174|并发症|并发症
47180|934|并发症|并发症
759|700|并发症|并发症
47181|700|并发症|并发症
1923|700|并发症|并发症
52|2201|并发症|并发症
3118|700|并发症|并发症
47182|44984|并发症|并发症
47183|3629|并发症|并发症
195|47147|并发症|并发症
1029|7052|并发症|并发症
47185|900|并发症|并发症
47186|1616|并发症|并发症
8387|1071|并发症|并发症
47187|1807|并发症|并发症
47188|1807|并发症|并发症
47189|2583|并发症|并发症
44895|2583|并发症|并发症
170|44888|并发症|并发症
47192|47193|并发症|并发症
47064|45108|并发症|并发症
47194|45108|并发症|并发症
815|47195|并发症|并发症
47196|47195|并发症|并发症
355|47195|并发症|并发症
45748|47195|并发症|并发症
8411|47195|并发症|并发症
44743|47195|并发症|并发症
167|47195|并发症|并发症
47197|47195|并发症|并发症
3711|6604|并发症|并发症
3522|203|并发症|并发症
4781|203|并发症|并发症
47198|1185|并发症|并发症
47199|7277|并发症|并发症
3632|3629|并发症|并发症
47200|3629|并发症|并发症
338|45084|并发症|并发症
47201|45084|并发症|并发症
47202|203|并发症|并发症
47203|47204|并发症|并发症
47205|47204|并发症|并发症
47206|47204|并发症|并发症
47207|334|并发症|并发症
46691|3199|并发症|并发症
47208|1807|并发症|并发症
47209|1807|并发症|并发症
167|5282|并发症|并发症
4832|535|并发症|并发症
23|535|并发症|并发症
71|4682|并发症|并发症
47210|45052|并发症|并发症
138|45797|并发症|并发症
47211|45797|并发症|并发症
47212|394|并发症|并发症
933|3181|并发症|并发症
47213|3181|并发症|并发症
421|7186|并发症|并发症
8547|7186|并发症|并发症
8335|7186|并发症|并发症
47214|7186|并发症|并发症
180|7216|并发症|并发症
47216|7216|并发症|并发症
47217|7216|并发症|并发症
47218|7216|并发症|并发症
4528|47219|并发症|并发症
47220|4607|并发症|并发症
1541|44791|并发症|并发症
5107|44791|并发症|并发症
47221|3413|并发症|并发症
47222|47018|并发症|并发症
488|47223|并发症|并发症
47224|3199|并发症|并发症
4763|5575|并发症|并发症
25|7216|并发症|并发症
4585|7216|并发症|并发症
2310|47226|并发症|并发症
7454|4342|并发症|并发症
8790|4342|并发症|并发症
2207|4342|并发症|并发症
1541|45095|并发症|并发症
46369|258|并发症|并发症
47227|46369|并发症|并发症
47228|8247|并发症|并发症
47229|8247|并发症|并发症
7069|45060|并发症|并发症
45942|4766|并发症|并发症
206|47230|并发症|并发症
47231|700|并发症|并发症
46958|700|并发症|并发症
820|700|并发症|并发症
203|2308|并发症|并发症
47232|6091|并发症|并发症
47232|47233|并发症|并发症
1541|5324|并发症|并发症
2906|5324|并发症|并发症
47150|5324|并发症|并发症
47234|5324|并发症|并发症
1541|900|并发症|并发症
2898|900|并发症|并发症
47235|900|并发症|并发症
47236|900|并发症|并发症
47237|1013|并发症|并发症
914|45296|并发症|并发症
2898|45296|并发症|并发症
47238|45296|并发症|并发症
2282|47238|并发症|并发症
6441|47238|并发症|并发症
743|45198|并发症|并发症
47239|45198|并发症|并发症
47240|391|并发症|并发症
47241|391|并发症|并发症
47242|391|并发症|并发症
60|45128|并发症|并发症
7467|45128|并发症|并发症
47243|45128|并发症|并发症
180|47244|并发症|并发症
47020|5580|并发症|并发症
167|5638|并发症|并发症
47245|1807|并发症|并发症
47246|7216|并发症|并发症
214|7216|并发症|并发症
670|1205|并发症|并发症
47247|5292|并发症|并发症
3340|5292|并发症|并发症
138|5292|并发症|并发症
8779|5292|并发症|并发症
4405|5292|并发症|并发症
2737|5292|并发症|并发症
47248|89|并发症|并发症
3998|4979|并发症|并发症
716|4979|并发症|并发症
394|2174|并发症|并发症
385|2174|并发症|并发症
334|714|并发症|并发症
47249|714|并发症|并发症
47250|714|并发症|并发症
47251|714|并发症|并发症
4155|1071|并发症|并发症
47252|44679|并发症|并发症
47253|669|并发症|并发症
47254|6604|并发症|并发症
47255|545|并发症|并发症
202|45271|并发症|并发症
325|4749|并发症|并发症
4198|4749|并发症|并发症
334|4749|并发症|并发症
8581|400|并发症|并发症
743|47256|并发症|并发症
6507|8247|并发症|并发症
236|8247|并发症|并发症
47257|8247|并发症|并发症
927|44719|并发症|并发症
6844|47258|并发症|并发症
8062|900|并发症|并发症
47259|3686|并发症|并发症
5425|878|并发症|并发症
47260|878|并发症|并发症
2268|4749|并发症|并发症
8326|4749|并发症|并发症
400|4749|并发症|并发症
1312|4749|并发症|并发症
939|4749|并发症|并发症
334|5471|并发症|并发症
46265|5471|并发症|并发症
43|1951|并发症|并发症
47261|6901|并发症|并发症
6480|6901|并发症|并发症
8411|604|并发症|并发症
47262|44984|并发症|并发症
2898|8038|并发症|并发症
47263|416|并发症|并发症
8387|44888|并发症|并发症
119|44888|并发症|并发症
3811|44888|并发症|并发症
47264|47265|并发症|并发症
47266|47267|并发症|并发症
6998|47268|并发症|并发症
202|108|并发症|并发症
4201|108|并发症|并发症
45881|108|并发症|并发症
17|108|并发症|并发症
47269|357|并发症|并发症
45933|7507|并发症|并发症
1803|7507|并发症|并发症
8801|900|并发症|并发症
3520|47270|并发症|并发症
2|47270|并发症|并发症
1807|658|并发症|并发症
47271|658|并发症|并发症
2315|1948|并发症|并发症
8766|1948|并发症|并发症
3537|112|并发症|并发症
47272|934|并发症|并发症
47273|4749|并发症|并发症
47274|4749|并发症|并发症
47275|4749|并发症|并发症
203|2174|并发症|并发症
45207|2174|并发症|并发症
47276|5575|并发症|并发症
47277|7052|并发症|并发症
2207|7052|并发症|并发症
47278|7052|并发症|并发症
138|7052|并发症|并发症
8178|7052|并发症|并发症
310|7052|并发症|并发症
55|2847|并发症|并发症
216|47279|并发症|并发症
131|47279|并发症|并发症
189|47279|并发症|并发症
47280|6604|并发症|并发症
47281|6604|并发症|并发症
8779|1013|并发症|并发症
47282|2516|并发症|并发症
2971|2516|并发症|并发症
2766|2516|并发症|并发症
2898|2516|并发症|并发症
47283|2516|并发症|并发症
47284|2516|并发症|并发症
47285|2516|并发症|并发症
203|2516|并发症|并发症
7454|2516|并发症|并发症
8790|2516|并发症|并发症
2207|2516|并发症|并发症
47286|2150|并发症|并发症
47287|3210|并发症|并发症
47288|44906|并发症|并发症
47289|44906|并发症|并发症
167|400|并发症|并发症
400|400|并发症|并发症
1541|416|并发症|并发症
8581|416|并发症|并发症
47290|416|并发症|并发症
3308|45198|并发症|并发症
47291|4213|并发症|并发症
47292|4213|并发症|并发症
617|44679|并发症|并发症
45889|47293|并发症|并发症
45889|47294|并发症|并发症
45889|7676|并发症|并发症
45889|651|并发症|并发症
8405|45044|并发症|并发症
47295|45044|并发症|并发症
47296|45044|并发症|并发症
47297|45044|并发症|并发症
1541|45044|并发症|并发症
3731|8785|并发症|并发症
47298|394|并发症|并发症
1498|900|并发症|并发症
647|5567|并发症|并发症
5672|5567|并发症|并发症
47299|8785|并发症|并发症
1317|47300|并发症|并发症
47301|47300|并发症|并发症
47302|47300|并发症|并发症
47055|47300|并发症|并发症
4796|5322|并发症|并发症
937|448|并发症|并发症
47303|3784|并发症|并发症
3784|47304|并发症|并发症
3784|47305|并发症|并发症
1090|3784|并发症|并发症
47306|141|并发症|并发症
47307|448|并发症|并发症
3340|4053|并发症|并发症
1090|4053|并发症|并发症
47254|4053|并发症|并发症
8779|416|并发症|并发症
47308|448|并发症|并发症
721|2583|并发症|并发症
2935|4867|并发症|并发症
47309|4867|并发症|并发症
23|45166|并发症|并发症
6441|45166|并发症|并发症
47088|45166|并发症|并发症
47089|45166|并发症|并发症
933|3698|并发症|并发症
814|327|并发症|并发症
47310|327|并发症|并发症
47311|2201|并发症|并发症
1594|45718|并发症|并发症
47312|45718|并发症|并发症
770|47164|并发症|并发症
640|47164|并发症|并发症
141|134|并发症|并发症
448|47314|并发症|并发症
236|448|并发症|并发症
47315|47019|并发症|并发症
47316|334|并发症|并发症
1136|7503|并发症|并发症
2662|7503|并发症|并发症
2502|7503|并发症|并发症
2303|47317|并发症|并发症
2303|2322|并发症|并发症
939|2955|并发症|并发症
47318|4607|并发症|并发症
46|2174|并发症|并发症
45207|47319|并发症|并发症
47307|7266|并发症|并发症
815|47320|并发症|并发症
45582|47320|并发症|并发症
7281|669|并发症|并发症
47321|669|并发症|并发症
132|5411|并发症|并发症
933|2420|并发症|并发症
47322|47323|并发症|并发症
47324|47323|并发症|并发症
47325|47323|并发症|并发症
3147|2850|并发症|并发症
203|2850|并发症|并发症
488|47326|并发症|并发症
47327|3114|并发症|并发症
47328|4607|并发症|并发症
47329|47330|并发症|并发症
47331|5290|并发症|并发症
47332|2174|并发症|并发症
47333|996|并发症|并发症
47334|1224|并发症|并发症
8779|7216|并发症|并发症
47335|7052|并发症|并发症
462|541|并发症|并发症
47336|541|并发症|并发症
47337|5290|并发症|并发症
914|7281|并发症|并发症
47338|47339|并发症|并发症
47340|47339|并发症|并发症
47341|4607|并发症|并发症
47342|658|并发症|并发症
47248|44961|并发症|并发症
47343|398|并发症|并发症
47344|47345|并发症|并发症
47346|45108|并发症|并发症
47038|45108|并发症|并发症
5121|45108|并发症|并发症
25|45108|并发症|并发症
5028|45108|并发症|并发症
45198|1123|并发症|并发症
47347|46269|并发症|并发症
47348|1205|并发症|并发症
8178|1070|并发症|并发症
47349|1070|并发症|并发症
1325|23|并发症|并发症
47350|3254|并发症|并发症
4835|748|并发症|并发症
47352|47351|并发症|并发症
2159|4607|并发症|并发症
47024|400|并发症|并发症
1824|400|并发症|并发症
47353|400|并发症|并发症
2732|400|并发症|并发症
1212|1224|并发症|并发症
2894|1185|并发症|并发症
47112|44680|并发症|并发症
8411|44680|并发症|并发症
47354|44771|并发症|并发症
47355|44756|并发症|并发症
47356|1013|并发症|并发症
5941|1013|并发症|并发症
2316|1013|并发症|并发症
47357|1013|并发症|并发症
47358|44771|并发症|并发症
47332|5471|并发症|并发症
47359|1092|并发症|并发症
3972|1092|并发症|并发症
47360|46454|并发症|并发症
47196|46454|并发症|并发症
3520|46454|并发症|并发症
47361|46454|并发症|并发症
47362|6844|并发症|并发症
47363|6844|并发症|并发症
47364|6844|并发症|并发症
47365|692|并发症|并发症
47366|7052|并发症|并发症
47367|47368|并发症|并发症
47235|8773|并发症|并发症
1198|4363|并发症|并发症
1221|4363|并发症|并发症
47370|44771|并发症|并发症
312|47371|并发症|并发症
47372|748|并发症|并发症
8546|466|并发症|并发症
47373|5290|并发症|并发症
933|4979|并发症|并发症
4091|4979|并发症|并发症
716|2308|并发症|并发症
47374|5580|并发症|并发症
167|3278|并发症|并发症
937|2583|并发症|并发症
47375|8247|并发症|并发症
967|7266|并发症|并发症
2095|89|并发症|并发症
2268|1763|并发症|并发症
2393|1763|并发症|并发症
