creationdate:LONG|:START_ID(Person)|:END_ID(Post)
1347913610110|13194139534610|1099511967539
1348013865128|13194139534868|1099511967539
1347923279641|15393162788944|1099511967539
1348175149057|15393162789532|1099511967539
1348286397115|15393162790390|1099511967539
1348022507185|17592186044850|1099511967539
1348206223446|17592186045847|1099511967539
1352871581889|17592186044648|1168231444290
1352860860533|35184372090028|1168231444292
1353236540611|32985348833610|1168231444293
1349099594208|8796093022501|1099511967576
1348933398097|8796093022726|1099511967576
1349113267197|10995116278397|1099511967576
1349241775965|10995116278524|1099511967576
1348899393282|10995116278767|1099511967576
1348860334413|10995116278952|1099511967576
1348766195460|13194139533820|1099511967576
1349258511869|13194139534169|1099511967576
1349145681354|13194139534432|1099511967576
1349239802789|13194139534474|1099511967576
1349005943452|13194139534610|1099511967576
1349197640027|13194139534868|1099511967576
1349031811177|15393162788944|1099511967576
1349114027121|15393162789532|1099511967576
1348890774393|15393162790214|1099511967576
1349151591637|15393162790390|1099511967576
1348791651067|15393162790417|1099511967576
1351130095724|35184372089362|1099511967579
1342864419024|15393162790417|1030792490860
1343257797748|17592186044648|1030792490860
1343020943656|17592186044725|1030792490860
1331448450226|66|893353537408
1331618977522|859|893353537408
1331711791109|1403|893353537408
1331880314652|1428|893353537408
1331630964666|1448|893353537408
1331597644852|2199023255686|893353537408
1331431769218|2199023255783|893353537408
1331602544735|4398046511151|893353537408
1331753826410|4398046511568|893353537408
1331804343496|4398046511926|893353537408
1331373120772|4398046512770|893353537408
1331892487856|6597069766712|893353537408
1331525301316|6597069766789|893353537408
1331372740967|6597069767011|893353537408
1331771499405|6597069767722|893353537408
1331669639678|8796093022501|893353537408
1331858721909|8796093022948|893353537408
1331421539894|8796093023077|893353537408
1331577697554|10995116278397|893353537408
1331464136778|10995116278447|893353537408
1331901798154|10995116278524|893353537408
1331504700401|10995116278767|893353537408
1331447830792|10995116278952|893353537408
1331691121306|13194139533820|893353537408
1331713503828|13194139534169|893353537408
1331540525597|13194139534432|893353537408
1331612805584|13194139534610|893353537408
1331590443004|13194139534868|893353537408
1331905065313|15393162788944|893353537408
1331810089570|15393162790214|893353537408
1331614926156|15393162790390|893353537408
1331708641103|17592186044648|893353537408
1331827798202|17592186044725|893353537408
1331823548205|17592186044850|893353537408
1331838044446|17592186045670|893353537408
1331807755932|17592186045681|893353537408
1331848396627|17592186045695|893353537408
1331774495263|17592186045847|893353537408
1331841579596|19791209300415|893353537408
1331737216868|21990232555934|893353537408
1331652439844|21990232556121|893353537408
1331337715423|21990232557043|893353537408
1331721938152|24189255811081|893353537408
1331748218503|24189255811236|893353537408
1331594331571|24189255812145|893353537408
1331440702008|24189255812167|893353537408
1331573614249|26388279067210|893353537408
1331756938218|26388279067991|893353537408
1331897624650|28587302322297|893353537408
1348858976599|4398046511151|1099511967630
1348582505660|13194139534949|1099511967631
1350466776977|66|1099511967659
1350726756998|859|1099511967659
1350465950816|1065|1099511967659
1350555823209|1355|1099511967659
1350513338485|1403|1099511967659
1350642246001|1555|1099511967659
1350690417014|2199023255686|1099511967659
1350610629680|2199023255783|1099511967659
1351022813319|4398046512770|1099511967659
1350876165476|6597069766712|1099511967659
1350600585618|6597069766789|1099511967659
1350904014518|6597069767706|1099511967659
1350680877167|8796093022501|1099511967659
1350641540903|8796093022948|1099511967659
1350439752285|8796093023077|1099511967659
1350847577955|8796093023895|1099511967659
1350591180198|10995116278447|1099511967659
1350678007196|10995116278524|1099511967659
1350772634930|10995116278767|1099511967659
1350796523637|10995116278952|1099511967659
1350491126761|10995116279452|1099511967659
1351023182535|13194139534129|1099511967659
1350986907282|13194139534169|1099511967659
1350515135915|13194139534432|1099511967659
1350615471343|13194139534610|1099511967659
1350620475357|13194139534868|1099511967659
1350952708790|13194139534949|1099511967659
1351020463863|15393162790417|1099511967659
1350552800116|17592186044648|1099511967659
1350667560547|17592186044725|1099511967659
1350997326022|17592186044850|1099511967659
1350875678402|17592186045670|1099511967659
1350853931556|17592186045681|1099511967659
1350888498927|17592186045847|1099511967659
1350741604437|19791209301603|1099511967659
1350483975469|21990232555934|1099511967659
1350595380854|21990232556121|1099511967659
1350665926249|21990232557043|1099511967659
1350862944620|24189255811081|1099511967659
1350915023087|24189255812145|1099511967659
1350820759179|24189255812167|1099511967659
1350808733294|24189255812681|1099511967659
1350796372798|26388279066641|1099511967659
1351021243355|26388279067104|1099511967659
1350832261631|26388279067210|1099511967659
1350481507225|26388279067991|1099511967659
1350885872363|28587302322297|1099511967659
1350615632215|28587302322698|1099511967659
1350587366216|28587302323163|1099511967659
1350508656793|28587302323795|1099511967659
1350888290801|30786325577795|1099511967659
1351028870047|30786325577906|1099511967659
1350601330674|30786325578706|1099511967659
1350828759541|30786325578717|1099511967659
1350909855304|32985348833375|1099511967659
1350784749703|32985348833673|1099511967659
1350927436030|32985348833688|1099511967659
1350966408687|35184372089100|1099511967659
1350770976550|35184372090028|1099511967659
1318344412408|10995116279024|687195107316
1318265805504|17592186044566|687195107316
1318343039344|17592186045169|687195107316
1318479806725|10995116279024|687195107321
1345654835535|30786325577809|1030792491053
1347662858214|17592186045996|1099511967812
1347693140257|28587302323340|1099511967812
1347503837600|28587302323557|1099511967812
1347833132759|30786325577809|1099511967812
1347295108446|32985348833410|1099511967812
1347839862476|1065|1099511967816
1347321547619|4398046511348|1099511967816
1347725617816|10995116279024|1099511967816
1347416213621|15393162790417|1099511967816
1347825726081|17592186045169|1099511967816
1347359481222|17592186045577|1099511967816
1347311336205|17592186045996|1099511967816
1347271478560|28587302323340|1099511967816
1347306665909|28587302323557|1099511967816
1347691104261|30786325577809|1099511967816
1347501808493|32985348833410|1099511967816
1326935880456|1661|824634060893
1327420259455|4398046511348|824634060893
1327105991597|6597069767381|824634060893
1326967627490|10995116279024|824634060893
1327380649949|15393162790417|824634060893
1327016431771|17592186044566|824634060893
1327376451645|17592186045577|824634060893
1327180881540|17592186045996|824634060893
1327003557105|21990232556617|824634060893
1326934019788|1661|824634060895
1327301571982|4398046511348|824634060895
1326935934423|6597069767381|824634060895
1327503433581|10995116279024|824634060895
1327225675059|15393162790417|824634060895
1326956916187|17592186044566|824634060895
1326927839171|17592186045169|824634060895
1326957782653|17592186045577|824634060895
1327368395051|17592186045996|824634060895
1327265297945|21990232556617|824634060895
1317367103419|13194139534169|687195107491
1318429649904|21990232556610|687195107688
1353075577338|6597069767597|1168231445015
1349486994926|859|1099511968295
1336259880915|21990232556083|893353538213
1332769152987|21990232556083|893353538227
1332650836339|478|893353538228
1332547400343|859|893353538228
1332543887624|1130|893353538228
1332478384808|1467|893353538228
1332839966656|1646|893353538228
1332541891871|2199023256576|893353538228
1332994810103|2199023257024|893353538228
1332507127643|4398046511602|893353538228
1332812304538|4398046511934|893353538228
1332708561757|4398046512479|893353538228
1332836855909|6597069767597|893353538228
1332874735942|6597069768004|893353538228
1333021272724|6597069768281|893353538228
1332795443751|8796093022904|893353538228
1332894419586|8796093023194|893353538228
1332498981372|13194139533343|893353538228
1332546617707|13194139533562|893353538228
1332647293375|15393162789357|893353538228
1332932408575|15393162789464|893353538228
1332777031156|15393162789919|893353538228
1332700220937|17592186045248|893353538228
1332448755632|19791209300223|893353538228
1332535183133|19791209300812|893353538228
1333034648746|19791209301580|893353538228
1332728502952|21990232556064|893353538228
1332803995220|21990232556083|893353538228
1332816300758|21990232556241|893353538228
1332586481278|21990232556251|893353538228
1332576373608|21990232556823|893353538228
1332772362535|24189255811789|893353538228
1332864156266|24189255812167|893353538228
1332666539252|24189255812512|893353538228
1332629099478|26388279067210|893353538228
1332879649884|26388279067742|893353538228
1332767364338|26388279067781|893353538228
1332648532503|26388279067987|893353538228
1333042552206|26388279067991|893353538228
1332810606577|28587302323330|893353538228
1333010664373|6597069768281|893353538231
1332686382703|8796093022904|893353538231
1332694364285|8796093023194|893353538231
1332729139257|13194139533343|893353538231
1332922441594|13194139533562|893353538231
1337672667132|478|962073014982
1337696891752|859|962073014982
1338231103706|2199023255824|962073014982
1337687886739|2199023256576|962073014982
1337869326809|2199023257024|962073014982
1338146066165|4398046511934|962073014982
1338135660361|4398046512195|962073014982
1337773900549|6597069766697|962073014982
1338003190426|6597069767597|962073014982
1337864282214|8796093022904|962073014982
1337738022326|10995116278803|962073014982
1338188444519|15393162788992|962073014982
1337793014946|15393162789008|962073014982
1337682268230|15393162789464|962073014982
1337776451201|15393162789919|962073014982
1337711679454|17592186045248|962073014982
1337681569367|17592186045625|962073014982
1337846045804|19791209300223|962073014982
1338176686688|19791209300812|962073014982
1338109248745|19791209301580|962073014982
1337795855147|21990232556064|962073014982
1338127298348|21990232556241|962073014982
1337867000318|21990232556251|962073014982
1337718341352|21990232556617|962073014982
1337906589837|21990232556823|962073014982
1337749802479|24189255811789|962073014982
1337644688423|24189255812167|962073014982
1338160871388|24189255812512|962073014982
1338126190490|26388279067210|962073014982
1337969752102|26388279067742|962073014982
1337778159933|26388279067781|962073014982
1338186646231|26388279067991|962073014982
1337806177082|28587302322534|962073014982
1337808600828|478|962073014989
1338115409920|859|962073014989
1337655785808|2199023255824|962073014989
1337753856969|2199023256576|962073014989
1338145620359|2199023257024|962073014989
1337792949115|4398046511934|962073014989
1338087608951|4398046512195|962073014989
1337706627053|6597069766697|962073014989
1338216180068|6597069767597|962073014989
1338121730215|8796093022904|962073014989
1337791959829|10995116278803|962073014989
1337933169149|15393162788992|962073014989
1337748724327|15393162789008|962073014989
1337950671471|15393162789357|962073014989
