creationdate:LONG|:START_ID(Comment)|:END_ID(Place)
1332443997766|893353533412|73
1349103834094|1099511963621|54
1338691658218|962073010153|54
1338659130629|962073010154|105
1338693608369|962073010155|79
1349822112309|1099511963629|82
1353112157724|1168231440366|52
1349561983985|1099511963631|49
1338738216339|962073010161|92
1351669272861|1099511963634|88
1338740584163|962073010163|54
1353960048247|1168231440373|51
1338661326996|962073010166|109
1348629224666|1099511963639|49
1336554299779|962073010313|84
1345175191870|1030792487050|54
1352918242070|1168231440523|83
1347763480931|1099511963789|78
1350336312867|1099511963790|1
1347745215891|1099511963792|78
1353097763119|1168231440529|38
1353100738199|1168231440530|1
1350348971565|1099511963795|1
1347756349550|1099511963796|78
1353117494276|1168231440533|84
1352592889611|1168231440958|51
1334016052889|893353534018|109
1335838523490|893353534019|50
1352615192502|1168231440966|51
1352668154728|1168231440967|50
1352638995461|1168231440971|50
1341728447397|962073010932|1
1344053501713|1030792487669|1
1344057149889|1030792487672|1
1344082831634|1030792487673|1
1344101516611|1030792487674|1
1341759798906|962073010939|1
1339454914825|962073010946|50
1348492926457|1099511964420|50
1339473982996|962073010949|1
1343636646118|1030792487691|50
1343652223535|1030792487697|58
1343616804084|1030792487702|50
1344387136943|1030792487703|76
1343691883614|1030792487704|50
1339391493638|962073010969|88
1344317161624|1030792487706|76
1348016391642|1099511964443|88
1348547909195|1099511964445|50
1339416740680|962073010975|85
1344376573525|1030792487712|76
1344453805376|1030792487715|50
1344377624059|1030792487716|85
1348482922190|1099511964453|50
1344386366040|1030792487718|85
1348870506036|1099511964457|54
1339454470544|962073010987|1
1347914166961|1099511964461|101
1348869043083|1099511964462|54
1348523167984|1099511964463|50
1339461709820|962073010992|64
1339398058420|962073010995|50
1344391094212|1030792487732|76
1339397950074|962073010998|88
1339379331265|962073010999|50
1348870256867|1099511964472|54
1339384541101|962073011001|50
1339438013069|962073011002|50
1340963688161|962073011003|50
1348876922053|1099511964477|54
1339400549809|962073011006|1
1348483001936|1099511964480|50
1347870272830|1099511964484|101
1341891297720|1030792487751|52
1341888822491|1030792487752|52
1341896846261|1030792487753|50
1343234660643|1030792487754|50
1341939808187|1030792487755|109
1341888784546|1030792487756|50
1341919308601|1030792487758|38
1347833276721|1099511964495|51
1349656351874|1099511964496|49
1347797553479|1099511964497|51
1349659743233|1099511964499|51
1347615834112|1099511964501|82
1347602298347|1099511964502|82
1347566980441|1099511964507|52
1349676095375|1099511964509|49
1349288008339|1099511964515|52
1349302256370|1099511964516|52
1349370967859|1099511964517|60
1349323093845|1099511964518|50
1349326228454|1099511964524|52
1349313402595|1099511964527|52
1336344657265|893353534333|60
1324749274492|755914580877|105
1335697768180|893353534350|83
1352408516512|1099511964559|74
1352332316939|1099511964561|74
1349515397530|1099511964563|52
1349452990099|1099511964564|52
1352427524705|1168231441301|105
1352477727883|1168231441302|83
1340897494961|962073011215|106
1343409415196|1030792487953|109
1346114735725|1030792487958|85
1340886013542|962073011225|85
1340872295077|962073011228|65
1340892154597|962073011229|109
1351268235563|1099511964704|102
1335791269183|893353534502|54
1343439935901|1030792487975|109
1346089197835|1030792487976|85
1343451709975|1030792487977|109
1350769994202|1099511964714|50
1335864241734|893353534507|109
1335789736922|893353534511|54
1351406946275|1099511964735|85
1349541803427|1099511964738|54
1349539734851|1099511964739|85
1349541144980|1099511964741|109
1349541596002|1099511964742|52
1349566519376|1099511964744|52
1349555497348|1099511964746|109
1349559445217|1099511964749|85
1351259882490|1099511964755|102
1336504449560|893353534550|75
1336731455370|962073011288|109
1350800754954|1099511964762|50
1350802608108|1099511964767|109
1353667274215|1168231441505|91
1350841842600|1099511964771|54
1350846670040|1099511964773|85
1342142868787|1030792488041|52
1350807791907|1099511964784|50
1351294031874|1099511964785|102
1351316530433|1099511964787|102
1343439726259|1030792488055|109
1351289780671|1099511964796|102
1336579226850|962073011325|5
1343434011946|1030792488062|109
1336600472506|962073011334|54
1336581402645|962073011337|85
1342103007002|1030792488074|52
1336517649534|962073011346|54
1350628901132|1099511964821|85
1340241575663|962073011352|48
1351253009616|1099511964826|102
1351298368962|1099511964830|102
1350699101287|1099511964832|54
1350587748580|1099511964833|52
1346087705483|1030792488100|85
1350779980002|1099511964839|50
1351262446861|1099511964840|102
1336556790768|962073011369|109
1342611149472|1030792488111|52
1343076501642|1030792488219|51
1343033522634|1030792488220|56
1343077167118|1030792488221|51
1353154333133|1168231441695|51
1353291498610|1168231441696|3
1347477911240|1099511964965|56
1353405101364|1168231441703|74
1353464553140|1168231441704|51
1353527993204|1168231441705|60
1353405120093|1168231441710|51
1326889509357|824634058033|51
1326906929060|824634058034|51
1347215566923|1099511964980|51
1353162371083|1168231441717|51
1339795331532|962073011510|50
1342699783137|1030792488249|56
1324730238864|755914581307|60
1353257345659|1168231441724|3
1324719746651|755914581310|51
1324724049181|755914581314|60
1339873782116|962073011526|50
1349836562234|1099511965001|1
1347958945309|1099511965009|50
1353164168663|1168231441746|51
1349657709186|1099511965011|52
1353427306011|1168231441749|74
1353239900202|1168231441750|51
1349817503819|1099511965016|1
1349818414960|1099511965017|66
1353418377466|1168231441755|74
1349842236723|1099511965023|60
1322903884353|755914581355|60
1353457131794|1168231441773|74
1349849569038|1099511965040|1
1349787000964|1099511965041|1
1328463004842|824634058099|60
1349870022281|1099511965047|1
1353335926204|1168231441785|72
1353474169487|1168231441787|74
1324275177922|755914581373|51
1353474600739|1168231441790|51
1327951277400|824634058113|49
1339871797000|962073011588|50
1327987687973|824634058125|49
1353333628335|1168231441816|72
1347217312710|1099511965088|51
1353401452412|1168231441836|74
1338412550616|962073011641|74
1339794983795|962073011645|50
1353364406980|1168231441854|72
1339840798888|962073011647|50
1353620224446|1168231441860|57
1353637017534|1168231441862|57
1352285842221|1099511965130|62
1344576545174|1030792488395|63
1338094566355|962073011661|53
1352461404279|1168231441872|107
1352468245667|1168231441876|49
1352595055550|1168231441878|71
1352627918201|1168231441879|57
1352603544279|1168231441880|1
1352679355233|1168231441881|53
1344158969888|1030792488410|49
1346121355138|1030792488413|49
1346086360275|1030792488414|53
1346114613850|1030792488416|107
1340349975990|962073011682|54
1337072693833|962073011683|53
1344530963804|1030792488420|63
1337866036473|962073011685|53
1336668192806|962073011686|65
1338049667683|962073011688|107
1338087493448|962073011690|110
1352083828860|1099511965163|90
1338051573383|962073011692|1
1323572991847|755914581486|49
1337879021537|962073011695|53
1340319319536|962073011696|57
1333226305972|893353534964|49
1333226505968|893353534965|57
1333229481785|893353534966|57
1348898146816|1099511965175|49
1333214689341|893353534968|49
1351924228180|1099511965178|1
1337607358784|962073011707|1
1353481979969|1168231441917|49
1337628832318|962073011710|49
1344166559528|1030792488448|49
1322612814089|755914581505|49
1332689310084|893353534978|57
1341202205541|962073011715|70
1348901603864|1099511965188|49
1337604539522|962073011718|71
1344514872045|1030792488455|63
1351943984551|1099511965192|70
1344596865789|1030792488457|65
1346885393398|1030792488458|110
1335465373301|893353534988|53
1335436696701|893353534989|53
1344477099886|1030792488462|49
1344477125442|1030792488464|53
1346966593240|1030792488466|110
1353451263023|1168231441939|49
1346966651453|1030792488468|1
1349724211542|1099511965205|54
1347000139376|1030792488470|57
1337218415274|962073011742|107
1344535653451|1030792488480|49
1340096554431|962073011745|49
1341231312112|962073011748|70
1338856571075|962073011751|49
1338862646252|962073011752|107
1351560696761|1099511965227|49
1349386522056|1099511965229|53
1351568720526|1099511965230|57
1340114922563|962073011760|49
1331324522228|893353535025|1
1346894837905|1030792488498|110
1337604307037|962073011763|71
1331326622057|893353535028|65
1352578866893|1168231441974|71
1350263384635|1099511965239|49
1352578915192|1168231441977|107
1353800283373|1168231441980|49
1353842107018|1168231441981|57
1353844526362|1168231441982|62
1353806754967|1168231441983|49
1353810082476|1168231441984|71
1353864366463|1168231441985|64
1353804662483|1168231441986|70
1353795336955|1168231441990|65
1353861108260|1168231441993|49
1353864483150|1168231441996|50
1353857633044|1168231442001|49
1353884984094|1168231442010|79
1353835444345|1168231442012|79
1353842069483|1168231442013|70
1353835424748|1168231442016|49
1353816509294|1168231442028|49
1353835277646|1168231442029|90
1353792068776|1168231442030|49
1353820764105|1168231442031|70
1353819224786|1168231442032|57
1353792464226|1168231442033|107
1353846117699|1168231442034|57
1353847635691|1168231442035|58
1353792194078|1168231442036|93
1353794169627|1168231442037|57
1353792175460|1168231442038|53
1353831381974|1168231442039|49
1353849224068|1168231442040|53
1353837522844|1168231442041|49
1353794929635|1168231442042|49
1353823783515|1168231442045|110
1353823783963|1168231442046|8
1353899425502|1168231442047|46
1353957073576|1168231442048|62
1353911052819|1168231442049|49
1353906889244|1168231442050|57
1353884704259|1168231442052|53
1353868672116|1168231442053|54
1353869853962|1168231442054|49
1353958213673|1168231442055|49
1353874193118|1168231442056|107
1353869897351|1168231442057|70
1353820767482|1168231442060|54
1353841615342|1168231442061|49
1353900052079|1168231442062|57
1353817740061|1168231442063|110
1353857192720|1168231442064|78
1353820593766|1168231442065|65
1353820278266|1168231442066|49
1353820495759|1168231442067|57
1353860201714|1168231442068|53
1353872382719|1168231442069|101
1353827610305|1168231442070|79
1353844972858|1168231442071|57
1353889125840|1168231442072|107
1353850496946|1168231442073|53
1353826493853|1168231442074|53
1353798742872|1168231442076|49
1353798596402|1168231442077|107
1353798290791|1168231442078|63
1353867847767|1168231442079|49
1353800123207|1168231442080|57
1353797922786|1168231442081|110
1353870754669|1168231442082|49
1353826050337|1168231442083|1
1353905134559|1168231442084|42
1353798984769|1168231442085|53
1353804262507|1168231442086|4
1353808566475|1168231442087|57
1353910693215|1168231442088|90
1353826393080|1168231442089|110
1353899209509|1168231442092|70
1353872502669|1168231442093|96
1353846278914|1168231442094|99
1353846052473|1168231442095|49
1353894589754|1168231442096|110
1353869785834|1168231442097|70
1353855696343|1168231442098|110
1353871581295|1168231442099|78
1353895044264|1168231442100|42
1353855801564|1168231442102|57
1353931898330|1168231442103|63
1353858137702|1168231442104|107
1353848937664|1168231442105|54
1353866732360|1168231442106|78
1353876405849|1168231442108|63
1353816973054|1168231442109|49
1353864502364|1168231442110|57
1353838565134|1168231442111|71
1353816987356|1168231442112|49
1353817196141|1168231442113|70
1353850984381|1168231442114|49
1353913195258|1168231442115|48
1353799643765|1168231442116|53
1353797825869|1168231442117|71
1353874505977|1168231442118|49
1353869760068|1168231442119|49
1353876179085|1168231442120|53
1353820474861|1168231442121|71
1353868594058|1168231442122|57
1353828034527|1168231442124|62
1353814155598|1168231442125|50
1353846474280|1168231442126|54
1353833063119|1168231442127|71
1353863405955|1168231442128|8
1353872986843|1168231442129|107
1353863158788|1168231442130|57
1353894326669|1168231442131|53
1353829882999|1168231442132|49
1353834835256|1168231442133|71
1353823238672|1168231442134|110
1353939762661|1168231442136|48
1353942024719|1168231442137|66
1353942673963|1168231442138|49
1353858509687|1168231442140|53
1353826559381|1168231442142|90
1353868611599|1168231442143|49
1353807758743|1168231442144|49
1353819488694|1168231442145|57
1353843636408|1168231442146|71
1353849915668|1168231442149|57
1353807850753|1168231442150|70
1353933349225|1168231442151|78
1353842837038|1168231442152|53
1353808940901|1168231442153|49
1327122515564|824634058476|84
1327155494939|824634058477|105
1327160910607|824634058478|84
1333684677626|893353535215|76
1326064343479|824634058480|78
1345377699667|1030792488689|76
1353403543147|1168231442163|84
1353406159945|1168231442164|76
1353483544607|1168231442165|78
1353413008865|1168231442166|78
1353449001708|1168231442167|102
1353500396495|1168231442168|8
1327718387966|824634058490|84
1349284302081|1099511965435|50
1350031148564|1099511965436|84
1350083380770|1099511965437|76
1345362721847|1030792488702|76
1333665874286|893353535231|76
1348688642636|1099511965580|82
1351686063573|1099511965581|65
1349604236089|1099511965582|81
1349359505446|1099511965584|72
1343171155901|1030792488849|90
1343139422655|1030792488850|65
1332504771452|893353535379|51
1338798019499|962073012117|94
1348713660756|1099511965592|82
1347037004380|1030792488857|50
1332511382419|893353535386|50
1343343305057|1030792488863|56
1331514837920|893353535392|74
1335134436517|893353535393|54
1335632017478|893353535395|69
1335648364616|893353535396|96
1339917415146|962073012135|78
1335681033756|893353535401|59
1335640105627|893353535404|99
1321410936464|755914581936|49
1351613867057|1099511965617|74
1335622950634|893353535417|80
