:START_ID(disease)|:END_ID(treatment_plan)|type:STRING|name:STRING
2165|44325|治疗方法|治疗方法
2439|44325|治疗方法|治疗方法
4026|44466|治疗方法|治疗方法
6030|44535|治疗方法|治疗方法
6234|44325|治疗方法|治疗方法
6153|44325|治疗方法|治疗方法
2442|44262|治疗方法|治疗方法
2100|44325|治疗方法|治疗方法
5938|44159|治疗方法|治疗方法
571|44325|治疗方法|治疗方法
6979|44466|治疗方法|治疗方法
851|44535|治疗方法|治疗方法
2796|44325|治疗方法|治疗方法
4765|44159|治疗方法|治疗方法
359|44466|治疗方法|治疗方法
2078|44159|治疗方法|治疗方法
5275|44325|治疗方法|治疗方法
7093|44325|治疗方法|治疗方法
3006|44535|治疗方法|治疗方法
6592|44494|治疗方法|治疗方法
8731|44325|治疗方法|治疗方法
6198|44325|治疗方法|治疗方法
7606|44325|治疗方法|治疗方法
5469|44466|治疗方法|治疗方法
6510|44466|治疗方法|治疗方法
4989|44159|治疗方法|治疗方法
3332|44397|治疗方法|治疗方法
8132|44325|治疗方法|治疗方法
1551|44535|治疗方法|治疗方法
619|44257|治疗方法|治疗方法
1267|44535|治疗方法|治疗方法
316|44466|治疗方法|治疗方法
7355|44466|治疗方法|治疗方法
2635|44325|治疗方法|治疗方法
3716|44325|治疗方法|治疗方法
6172|44325|治疗方法|治疗方法
5004|44466|治疗方法|治疗方法
900|44508|治疗方法|治疗方法
7496|44466|治疗方法|治疗方法
2364|44466|治疗方法|治疗方法
2687|44325|治疗方法|治疗方法
3584|44325|治疗方法|治疗方法
5163|44494|治疗方法|治疗方法
4618|44159|治疗方法|治疗方法
3242|44159|治疗方法|治疗方法
6603|44433|治疗方法|治疗方法
1522|44466|治疗方法|治疗方法
5799|44159|治疗方法|治疗方法
939|44466|治疗方法|治疗方法
2197|44159|治疗方法|治疗方法
5575|44517|治疗方法|治疗方法
8771|44466|治疗方法|治疗方法
5235|44466|治疗方法|治疗方法
2980|44325|治疗方法|治疗方法
4941|44466|治疗方法|治疗方法
2853|44535|治疗方法|治疗方法
3619|44325|治疗方法|治疗方法
8296|44325|治疗方法|治疗方法
8433|44466|治疗方法|治疗方法
7773|44466|治疗方法|治疗方法
5687|44517|治疗方法|治疗方法
5651|44159|治疗方法|治疗方法
8193|44466|治疗方法|治疗方法
3456|44535|治疗方法|治疗方法
985|44325|治疗方法|治疗方法
2810|44535|治疗方法|治疗方法
1014|44159|治疗方法|治疗方法
8176|44535|治疗方法|治疗方法
3022|44325|治疗方法|治疗方法
4229|44227|治疗方法|治疗方法
4245|44466|治疗方法|治疗方法
3304|44226|治疗方法|治疗方法
3282|44466|治疗方法|治疗方法
5277|44325|治疗方法|治疗方法
6006|44325|治疗方法|治疗方法
2726|44466|治疗方法|治疗方法
6519|44249|治疗方法|治疗方法
1331|44535|治疗方法|治疗方法
6316|44159|治疗方法|治疗方法
202|44535|治疗方法|治疗方法
7631|44325|治疗方法|治疗方法
6080|44466|治疗方法|治疗方法
3880|44325|治疗方法|治疗方法
2014|44159|治疗方法|治疗方法
7776|44466|治疗方法|治疗方法
3436|44159|治疗方法|治疗方法
1180|44159|治疗方法|治疗方法
8637|44325|治疗方法|治疗方法
2023|44325|治疗方法|治疗方法
4648|44466|治疗方法|治疗方法
2572|44466|治疗方法|治疗方法
6274|44494|治疗方法|治疗方法
5398|44466|治疗方法|治疗方法
2330|44262|治疗方法|治疗方法
1657|44466|治疗方法|治疗方法
8301|44325|治疗方法|治疗方法
6957|44325|治疗方法|治疗方法
4681|44535|治疗方法|治疗方法
632|44466|治疗方法|治疗方法
7717|44325|治疗方法|治疗方法
4277|44535|治疗方法|治疗方法
3302|44494|治疗方法|治疗方法
2227|44325|治疗方法|治疗方法
3755|44535|治疗方法|治疗方法
4252|44466|治疗方法|治疗方法
3471|44325|治疗方法|治疗方法
1016|44325|治疗方法|治疗方法
1794|44325|治疗方法|治疗方法
931|44466|治疗方法|治疗方法
1254|44535|治疗方法|治疗方法
6034|44466|治疗方法|治疗方法
2798|44494|治疗方法|治疗方法
8392|44466|治疗方法|治疗方法
3819|44325|治疗方法|治疗方法
6788|44325|治疗方法|治疗方法
3389|44257|治疗方法|治疗方法
5396|44325|治疗方法|治疗方法
8745|44325|治疗方法|治疗方法
271|44466|治疗方法|治疗方法
3550|44130|治疗方法|治疗方法
2098|44159|治疗方法|治疗方法
6805|44466|治疗方法|治疗方法
3459|44466|治疗方法|治疗方法
3441|44466|治疗方法|治疗方法
617|44159|治疗方法|治疗方法
5128|44397|治疗方法|治疗方法
6918|44466|治疗方法|治疗方法
5457|44325|治疗方法|治疗方法
4566|44494|治疗方法|治疗方法
1627|44325|治疗方法|治疗方法
6969|44466|治疗方法|治疗方法
4272|44494|治疗方法|治疗方法
7770|44466|治疗方法|治疗方法
553|44535|治疗方法|治疗方法
4069|44535|治疗方法|治疗方法
3617|44325|治疗方法|治疗方法
2161|44325|治疗方法|治疗方法
6251|44159|治疗方法|治疗方法
1430|44325|治疗方法|治疗方法
8222|44153|治疗方法|治疗方法
1364|44159|治疗方法|治疗方法
8351|44535|治疗方法|治疗方法
1244|44535|治疗方法|治疗方法
4165|44494|治疗方法|治疗方法
1411|44159|治疗方法|治疗方法
4672|44494|治疗方法|治疗方法
7068|44159|治疗方法|治疗方法
8640|44559|治疗方法|治疗方法
7253|44494|治疗方法|治疗方法
4751|44325|治疗方法|治疗方法
5298|44535|治疗方法|治疗方法
3102|44466|治疗方法|治疗方法
6195|44466|治疗方法|治疗方法
8117|44466|治疗方法|治疗方法
4615|44466|治疗方法|治疗方法
3167|44325|治疗方法|治疗方法
5866|44535|治疗方法|治疗方法
384|44112|治疗方法|治疗方法
3747|44325|治疗方法|治疗方法
2099|44325|治疗方法|治疗方法
8469|44325|治疗方法|治疗方法
6833|44466|治疗方法|治疗方法
4181|44494|治疗方法|治疗方法
3986|44466|治疗方法|治疗方法
1098|44325|治疗方法|治疗方法
5569|44535|治疗方法|治疗方法
3612|44466|治疗方法|治疗方法
5968|44494|治疗方法|治疗方法
6051|44159|治疗方法|治疗方法
2546|44494|治疗方法|治疗方法
6291|44466|治疗方法|治疗方法
5877|44159|治疗方法|治疗方法
1934|44325|治疗方法|治疗方法
2917|44466|治疗方法|治疗方法
8788|44466|治疗方法|治疗方法
2993|44159|治疗方法|治疗方法
713|44159|治疗方法|治疗方法
2482|44466|治疗方法|治疗方法
4752|44257|治疗方法|治疗方法
8389|44159|治疗方法|治疗方法
6330|44466|治疗方法|治疗方法
3296|44494|治疗方法|治疗方法
6108|44325|治疗方法|治疗方法
183|44361|治疗方法|治疗方法
1383|44159|治疗方法|治疗方法
5124|44325|治疗方法|治疗方法
7844|44325|治疗方法|治疗方法
5194|44535|治疗方法|治疗方法
6895|44226|治疗方法|治疗方法
3545|44466|治疗方法|治疗方法
7510|44325|治疗方法|治疗方法
3727|44466|治疗方法|治疗方法
7737|44257|治疗方法|治疗方法
1629|44466|治疗方法|治疗方法
5200|44325|治疗方法|治疗方法
6024|44466|治疗方法|治疗方法
911|44466|治疗方法|治疗方法
3465|44325|治疗方法|治疗方法
5859|44325|治疗方法|治疗方法
6856|44325|治疗方法|治疗方法
2707|44535|治疗方法|治疗方法
2477|44215|治疗方法|治疗方法
4844|44466|治疗方法|治疗方法
1204|44325|治疗方法|治疗方法
4557|44466|治疗方法|治疗方法
6019|44257|治疗方法|治疗方法
6824|44159|治疗方法|治疗方法
5680|44257|治疗方法|治疗方法
6701|44466|治疗方法|治疗方法
6164|44325|治疗方法|治疗方法
4239|44466|治疗方法|治疗方法
1286|44325|治疗方法|治疗方法
6010|44535|治疗方法|治疗方法
3379|44325|治疗方法|治疗方法
9|44325|治疗方法|治疗方法
3217|44494|治疗方法|治疗方法
22|44325|治疗方法|治疗方法
6585|44325|治疗方法|治疗方法
7913|44159|治疗方法|治疗方法
7367|44466|治疗方法|治疗方法
4263|44325|治疗方法|治疗方法
8588|44159|治疗方法|治疗方法
2407|44325|治疗方法|治疗方法
4678|44325|治疗方法|治疗方法
2460|44325|治疗方法|治疗方法
6153|44466|治疗方法|治疗方法
6768|44466|治疗方法|治疗方法
375|44535|治疗方法|治疗方法
1282|44159|治疗方法|治疗方法
1746|44466|治疗方法|治疗方法
7217|44466|治疗方法|治疗方法
3094|44227|治疗方法|治疗方法
31|44325|治疗方法|治疗方法
7455|44466|治疗方法|治疗方法
455|44466|治疗方法|治疗方法
1863|44466|治疗方法|治疗方法
5711|44400|治疗方法|治疗方法
6409|44257|治疗方法|治疗方法
15|44313|治疗方法|治疗方法
4293|44466|治疗方法|治疗方法
3285|44325|治疗方法|治疗方法
8707|44227|治疗方法|治疗方法
4938|44466|治疗方法|治疗方法
4260|44494|治疗方法|治疗方法
6231|44535|治疗方法|治疗方法
210|44535|治疗方法|治疗方法
2440|44466|治疗方法|治疗方法
4684|44466|治疗方法|治疗方法
2418|44325|治疗方法|治疗方法
3171|44325|治疗方法|治疗方法
663|44466|治疗方法|治疗方法
7495|44159|治疗方法|治疗方法
8179|44325|治疗方法|治疗方法
5058|44325|治疗方法|治疗方法
3404|44466|治疗方法|治疗方法
7744|44494|治疗方法|治疗方法
4836|44494|治疗方法|治疗方法
902|44535|治疗方法|治疗方法
6365|44466|治疗方法|治疗方法
7192|44466|治疗方法|治疗方法
4378|44494|治疗方法|治疗方法
2628|44325|治疗方法|治疗方法
3406|44466|治疗方法|治疗方法
8095|44325|治疗方法|治疗方法
7503|44466|治疗方法|治疗方法
1129|44466|治疗方法|治疗方法
8043|44226|治疗方法|治疗方法
2103|44159|治疗方法|治疗方法
8555|44466|治疗方法|治疗方法
4098|44227|治疗方法|治疗方法
4873|44652|治疗方法|治疗方法
7483|44466|治疗方法|治疗方法
3453|44325|治疗方法|治疗方法
8479|44466|治疗方法|治疗方法
4930|44466|治疗方法|治疗方法
8175|44535|治疗方法|治疗方法
2352|44159|治疗方法|治疗方法
1054|44325|治疗方法|治疗方法
8447|44325|治疗方法|治疗方法
287|44466|治疗方法|治疗方法
6155|44265|治疗方法|治疗方法
2379|44466|治疗方法|治疗方法
4783|44325|治疗方法|治疗方法
8383|44466|治疗方法|治疗方法
8442|44466|治疗方法|治疗方法
4429|44494|治疗方法|治疗方法
5527|44466|治疗方法|治疗方法
3185|44466|治疗方法|治疗方法
5545|44257|治疗方法|治疗方法
7587|44466|治疗方法|治疗方法
5902|44535|治疗方法|治疗方法
5474|44325|治疗方法|治疗方法
7975|44325|治疗方法|治疗方法
5728|44325|治疗方法|治疗方法
6217|44535|治疗方法|治疗方法
2823|44257|治疗方法|治疗方法
759|44325|治疗方法|治疗方法
4585|44466|治疗方法|治疗方法
1884|44325|治疗方法|治疗方法
2657|44257|治疗方法|治疗方法
1356|44159|治疗方法|治疗方法
3500|44466|治疗方法|治疗方法
5370|44466|治疗方法|治疗方法
2464|44466|治疗方法|治疗方法
3191|44466|治疗方法|治疗方法
2258|44466|治疗方法|治疗方法
7261|44482|治疗方法|治疗方法
2172|44325|治疗方法|治疗方法
4535|44466|治疗方法|治疗方法
7177|44466|治疗方法|治疗方法
5017|44466|治疗方法|治疗方法
5588|44535|治疗方法|治疗方法
1232|44325|治疗方法|治疗方法
3738|44325|治疗方法|治疗方法
5037|44466|治疗方法|治疗方法
5259|44466|治疗方法|治疗方法
1553|44159|治疗方法|治疗方法
1714|44466|治疗方法|治疗方法
5131|44159|治疗方法|治疗方法
6313|44535|治疗方法|治疗方法
7391|44325|治疗方法|治疗方法
3555|44325|治疗方法|治疗方法
3563|44466|治疗方法|治疗方法
4480|44535|治疗方法|治疗方法
2959|44325|治疗方法|治疗方法
3872|44466|治疗方法|治疗方法
7014|44325|治疗方法|治疗方法
2646|44466|治疗方法|治疗方法
6337|44325|治疗方法|治疗方法
472|44591|治疗方法|治疗方法
267|44535|治疗方法|治疗方法
2848|44466|治疗方法|治疗方法
492|44466|治疗方法|治疗方法
1282|44325|治疗方法|治疗方法
3370|44466|治疗方法|治疗方法
4094|44466|治疗方法|治疗方法
702|44325|治疗方法|治疗方法
1035|44466|治疗方法|治疗方法
536|44466|治疗方法|治疗方法
3821|44466|治疗方法|治疗方法
8662|44159|治疗方法|治疗方法
134|44362|治疗方法|治疗方法
3813|44325|治疗方法|治疗方法
1892|44535|治疗方法|治疗方法
624|44466|治疗方法|治疗方法
3638|44325|治疗方法|治疗方法
7149|44325|治疗方法|治疗方法
5156|44535|治疗方法|治疗方法
6495|44325|治疗方法|治疗方法
8757|44466|治疗方法|治疗方法
3656|44466|治疗方法|治疗方法
3044|44325|治疗方法|治疗方法
5958|44257|治疗方法|治疗方法
3461|44325|治疗方法|治疗方法
3144|44325|治疗方法|治疗方法
6711|44466|治疗方法|治疗方法
429|44159|治疗方法|治疗方法
3770|44159|治疗方法|治疗方法
7842|44494|治疗方法|治疗方法
511|44466|治疗方法|治疗方法
1535|44159|治疗方法|治疗方法
6925|44364|治疗方法|治疗方法
6258|44466|治疗方法|治疗方法
7320|44325|治疗方法|治疗方法
6863|44466|治疗方法|治疗方法
5987|44535|治疗方法|治疗方法
2686|44325|治疗方法|治疗方法
4688|44325|治疗方法|治疗方法
8341|44466|治疗方法|治疗方法
5989|44466|治疗方法|治疗方法
403|44159|治疗方法|治疗方法
881|44466|治疗方法|治疗方法
7576|44517|治疗方法|治疗方法
2603|44325|治疗方法|治疗方法
2678|44466|治疗方法|治疗方法
4718|44535|治疗方法|治疗方法
6152|44466|治疗方法|治疗方法
429|44466|治疗方法|治疗方法
795|44325|治疗方法|治疗方法
7893|44227|治疗方法|治疗方法
4437|44494|治疗方法|治疗方法
5583|44583|治疗方法|治疗方法
6204|44325|治疗方法|治疗方法
8482|44466|治疗方法|治疗方法
262|44159|治疗方法|治疗方法
5336|44325|治疗方法|治疗方法
8171|44325|治疗方法|治疗方法
2963|44466|治疗方法|治疗方法
4002|44535|治疗方法|治疗方法
8176|44466|治疗方法|治疗方法
6457|44159|治疗方法|治疗方法
3910|44384|治疗方法|治疗方法
8076|44325|治疗方法|治疗方法
1796|44466|治疗方法|治疗方法
6229|44535|治疗方法|治疗方法
1794|44159|治疗方法|治疗方法
8046|44466|治疗方法|治疗方法
2052|44325|治疗方法|治疗方法
7566|44466|治疗方法|治疗方法
4318|44466|治疗方法|治疗方法
4281|44466|治疗方法|治疗方法
2639|44325|治疗方法|治疗方法
986|44325|治疗方法|治疗方法
1316|44535|治疗方法|治疗方法
416|44325|治疗方法|治疗方法
2135|44466|治疗方法|治疗方法
6599|44494|治疗方法|治疗方法
122|44325|治疗方法|治疗方法
7221|44325|治疗方法|治疗方法
1618|44466|治疗方法|治疗方法
6721|44325|治疗方法|治疗方法
5586|44535|治疗方法|治疗方法
2765|44466|治疗方法|治疗方法
2256|44535|治疗方法|治疗方法
7877|44227|治疗方法|治疗方法
5020|44466|治疗方法|治疗方法
2242|44466|治疗方法|治疗方法
5163|44466|治疗方法|治疗方法
359|44535|治疗方法|治疗方法
3317|44466|治疗方法|治疗方法
1231|44466|治疗方法|治疗方法
7317|44325|治疗方法|治疗方法
3124|44466|治疗方法|治疗方法
1053|44466|治疗方法|治疗方法
6370|44325|治疗方法|治疗方法
5072|44494|治疗方法|治疗方法
6002|44325|治疗方法|治疗方法
6332|44325|治疗方法|治疗方法
4184|44466|治疗方法|治疗方法
3518|44325|治疗方法|治疗方法
7719|44325|治疗方法|治疗方法
1921|44325|治疗方法|治疗方法
7577|44325|治疗方法|治疗方法
5080|44257|治疗方法|治疗方法
994|44466|治疗方法|治疗方法
808|44466|治疗方法|治疗方法
6130|44159|治疗方法|治疗方法
406|44257|治疗方法|治疗方法
2531|44325|治疗方法|治疗方法
3848|44466|治疗方法|治疗方法
