creationdate:LONG|:START_ID(Post)|:END_ID(Place)
1318364038576|687195051118|77
1318364039576|687195051119|18
1318364040576|687195051120|77
1318364041576|687195051121|77
1318364042576|687195051122|77
1318364043576|687195051123|77
1318364044576|687195051124|77
1318364045576|687195051125|77
1318364046576|687195051126|77
1339647733439|962072958071|77
1339647734439|962072958072|77
1339647735439|962072958073|77
1337359382203|962072958074|77
1337359383203|962072958075|77
1337359384203|962072958076|77
1337359385203|962072958077|77
1337359387203|962072958079|77
1337359388203|962072958080|77
1337359389203|962072958081|77
1337359390203|962072958082|77
1337359391203|962072958083|77
1337359392203|962072958084|77
1337359393203|962072958085|77
1337359394203|962072958086|77
1337359395203|962072958087|77
1337359396203|962072958088|77
1337359397203|962072958089|77
1319167957740|687195051146|77
1319167958740|687195051147|77
1319167959740|687195051148|77
1349883410487|1099511911565|77
1349883411487|1099511911566|77
1349883412487|1099511911567|77
1302117832686|481036620944|77
1302117833686|481036620945|77
1302117834686|481036620946|77
1302117835686|481036620947|77
1302117836686|481036620948|77
1302117837686|481036620949|77
1302117838686|481036620950|77
1302117839686|481036620951|77
1302117841686|481036620953|77
1302117842686|481036620954|33
1302117843686|481036620955|77
1302117844686|481036620956|77
1302117845686|481036620957|77
1302117846686|481036620958|77
1302117847686|481036620959|77
1302117848686|481036620960|41
1302117849686|481036620961|77
1302117850686|481036620962|32
1326573972717|824634004664|1
1326522402717|824634004683|1
1326526407717|824634004702|1
1326547287717|824634004721|1
1307671957781|549756097796|1
1307671958781|549756097797|1
1307671959781|549756097798|1
1307671960781|549756097799|1
1307671961781|549756097800|57
1307671962781|549756097801|1
1307671963781|549756097802|1
1307671964781|549756097803|1
1307671965781|549756097804|1
1307671966781|549756097805|1
1307671967781|549756097806|1
1318781668478|687195051279|1
1318781669478|687195051280|1
1318781670478|687195051281|1
1318781671478|687195051282|1
1308069435743|549756097811|1
1308069436743|549756097812|1
1308069437743|549756097813|1
1308069438743|549756097814|1
1308069439743|549756097815|1
1308069440743|549756097816|1
1308069441743|549756097817|1
1308069442743|549756097818|1
1308069443743|549756097819|1
1308069444743|549756097820|1
1308069445743|549756097821|54
1308069446743|549756097822|1
1310897634308|618475574559|1
1310897635308|618475574560|1
1310897636308|618475574561|1
1310897637308|618475574562|1
1310897638308|618475574563|1
1310897639308|618475574564|1
1310897640308|618475574565|1
1310897641308|618475574566|1
1315195809973|618475574567|1
1315195810973|618475574568|1
1315195811973|618475574569|1
1315195812973|618475574570|1
1315195813973|618475574571|1
1315195814973|618475574572|1
1315195815973|618475574573|1
1315195816973|618475574574|1
1315195817973|618475574575|1
1315195818973|618475574576|1
1315195819973|618475574577|1
1315195820973|618475574578|1
1315195821973|618475574579|1
1347001429978|1030792434996|1
1347001430978|1030792434997|1
1347001431978|1030792434998|1
1347001432978|1030792434999|1
1347001433978|1030792435000|1
1347001434978|1030792435001|1
1347001435978|1030792435002|1
1347001436978|1030792435003|1
1347001437978|1030792435004|1
1347001438978|1030792435005|1
1347001439978|1030792435006|1
1347001440978|1030792435007|1
1347001441978|1030792435008|1
1347001442978|1030792435009|1
1347001443978|1030792435010|1
1347001444978|1030792435011|1
1347001445978|1030792435012|1
1347001446978|1030792435013|1
1347001447978|1030792435014|1
1347001448978|1030792435015|1
1317450003459|687195051336|1
1326786605403|824634004809|1
1326786606403|824634004810|92
1326786607403|824634004811|1
1326786608403|824634004812|1
1326786609403|824634004813|1
1326786610403|824634004814|1
1326786611403|824634004815|1
1326786612403|824634004816|1
1326786613403|824634004817|1
1326786614403|824634004818|1
1326786615403|824634004819|1
1324921505715|755914528090|1
1324921506715|755914528091|1
1324921507715|755914528092|65
1324921508715|755914528093|1
1324921509715|755914528094|1
1324921510715|755914528095|1
1324921511715|755914528096|1
1324921512715|755914528097|1
1324921513715|755914528098|1
1324921514715|755914528099|1
1324921515715|755914528100|1
1324921516715|755914528101|1
1324921517715|755914528102|1
1344380174630|1030792435047|1
1344380175630|1030792435048|1
1344380176630|1030792435049|1
1340353888659|962072958314|1
1340353889659|962072958315|1
1340353890659|962072958316|1
1340353891659|962072958317|1
1340353892659|962072958318|1
1340353893659|962072958319|1
1340353894659|962072958320|1
1311029953267|618475574641|1
1311029954267|618475574642|80
1311029955267|618475574643|1
1311029956267|618475574644|1
1304014106437|481036621173|1
1304014107437|481036621174|1
1304014108437|481036621175|1
1304014109437|481036621176|1
1304014110437|481036621177|19
1304213158889|481036621178|1
1304213159889|481036621179|1
1304213160889|481036621180|1
1304213161889|481036621181|1
1304213162889|481036621182|1
1304213163889|481036621183|1
1304213164889|481036621184|1
1304213165889|481036621185|1
1304213166889|481036621186|1
1304213167889|481036621187|1
1304213168889|481036621188|86
1304213169889|481036621189|1
1304213170889|481036621190|1
1345693869930|1030792435079|1
1345693870930|1030792435080|1
1345693871930|1030792435081|1
1345693872930|1030792435082|1
1345693873930|1030792435083|1
1345693874930|1030792435084|1
1345693875930|1030792435085|1
1345693876930|1030792435086|1
1345693877930|1030792435087|1
1345693878930|1030792435088|1
1345693879930|1030792435089|1
1345693880930|1030792435090|1
1345693881930|1030792435091|1
1345693882930|1030792435092|1
1307489794794|549756097941|1
1307489795794|549756097942|1
1350657877426|1099511911831|1
1350657878426|1099511911832|1
1350657879426|1099511911833|1
1350657880426|1099511911834|1
1350657881426|1099511911835|1
1350657882426|1099511911836|1
1350657883426|1099511911837|1
1350657884426|1099511911838|1
1350657885426|1099511911839|1
1350657886426|1099511911840|1
1350657887426|1099511911841|1
1350657888426|1099511911842|1
1304203857686|481036621219|1
1304203858686|481036621220|1
1304203859686|481036621221|1
1304203860686|481036621222|1
1304203861686|481036621223|1
1304203862686|481036621224|1
1304203863686|481036621225|1
1304203864686|481036621226|1
1304203865686|481036621227|1
1304203866686|481036621228|1
1304203867686|481036621229|1
1304203868686|481036621230|1
1304203869686|481036621231|1
1304203870686|481036621232|1
1304203871686|481036621233|1
1344569773312|1030792435122|1
1314386128874|618475574707|1
1314386129874|618475574708|1
1314386130874|618475574709|1
1314386131874|618475574710|1
1314386132874|618475574711|1
1314386133874|618475574712|1
1314386134874|618475574713|1
1314386135874|618475574714|1
1314386136874|618475574715|1
1314386137874|618475574716|1
1314386138874|618475574717|1
1314386139874|618475574718|1
1314386140874|618475574719|1
1314386141874|618475574720|1
1314386142874|618475574721|1
1314386143874|618475574722|1
1344136928864|1030792435139|1
1344136929864|1030792435140|1
1344136930864|1030792435141|1
1344136931864|1030792435142|1
1344136932864|1030792435143|1
1344136933864|1030792435144|1
1344136934864|1030792435145|1
1344136935864|1030792435146|1
1344136936864|1030792435147|1
1344136937864|1030792435148|1
1344136938864|1030792435149|1
1344136939864|1030792435150|1
1344136940864|1030792435151|1
1344136941864|1030792435152|1
1344136942864|1030792435153|1
1344136943864|1030792435154|1
1305543916390|549756098003|68
1346347163594|1030792435158|68
1324273668681|755914528217|68
1324351653681|755914528226|68
1324330503681|755914528235|68
1343259291340|1030792435188|68
1343259292340|1030792435189|68
1343259293340|1030792435190|68
1343259294340|1030792435191|107
1320598193592|687195051512|68
1320598194592|687195051513|68
1320598195592|687195051514|68
1320598196592|687195051515|68
1320598197592|687195051516|68
1320598198592|687195051517|68
1320598199592|687195051518|68
1320598200592|687195051519|68
1320598201592|687195051520|68
1320598202592|687195051521|68
1320598203592|687195051522|68
1320598204592|687195051523|68
1320598205592|687195051524|68
1320598206592|687195051525|68
1320598207592|687195051526|68
1332525486633|893353481735|68
1332525487633|893353481736|68
1332525488633|893353481737|68
1332525489633|893353481738|68
1332525490633|893353481739|68
1332525491633|893353481740|68
1332525492633|893353481741|68
1332525493633|893353481742|68
1332525494633|893353481743|68
1332525495633|893353481744|68
1332525496633|893353481745|68
1338021442389|962072958482|68
1338021443389|962072958483|104
1338021444389|962072958484|15
1338021445389|962072958485|68
1338021446389|962072958486|68
1338021447389|962072958487|68
1338021448389|962072958488|68
1338021449389|962072958489|68
1338021450389|962072958490|68
1338021451389|962072958491|68
1338021452389|962072958492|68
1338021453389|962072958493|68
1338021454389|962072958494|68
1338021455389|962072958495|68
1338021456389|962072958496|68
1338021457389|962072958497|68
1338021458389|962072958498|68
1338021459389|962072958499|68
1338021460389|962072958500|68
1322159087626|755914528293|68
1322159088626|755914528294|68
1322159089626|755914528295|94
1322159090626|755914528296|68
1322159091626|755914528297|68
1322159092626|755914528298|68
1322159093626|755914528299|68
1322159094626|755914528300|68
1322159095626|755914528301|68
1322159096626|755914528302|68
1322159097626|755914528303|68
1322159098626|755914528304|43
1340019610046|962072958513|68
1340019611046|962072958514|68
1340019612046|962072958515|68
1340019613046|962072958516|68
1340019614046|962072958517|68
1340019615046|962072958518|68
1340019616046|962072958519|68
1340019617046|962072958520|68
1340019618046|962072958521|68
1340019619046|962072958522|68
1340019620046|962072958523|68
1340019621046|962072958524|68
1340019622046|962072958525|68
1340019623046|962072958526|68
1320922379790|755914528328|68
1320922380790|755914528329|68
1329102974768|824634005066|68
1329102975768|824634005067|68
1318690416064|687195051614|68
1318690417064|687195051615|68
1318690418064|687195051616|68
1318690419064|687195051617|68
1318690420064|687195051618|68
1343288460012|1030792435299|68
1343288461012|1030792435300|68
1343288462012|1030792435301|68
1343288463012|1030792435302|68
1343288464012|1030792435303|68
1343288465012|1030792435304|68
1343288466012|1030792435305|68
1343288467012|1030792435306|68
1343288468012|1030792435307|68
1343288469012|1030792435308|68
1343288470012|1030792435309|68
1343288471012|1030792435310|68
1343288472012|1030792435311|68
1343288473012|1030792435312|68
1343288474012|1030792435313|68
1343288475012|1030792435314|68
1343288476012|1030792435315|68
1343288477012|1030792435316|68
1343288478012|1030792435317|68
1350828399802|1099511912054|68
1350828400802|1099511912055|68
1350828401802|1099511912056|68
1350828402802|1099511912057|68
1350828403802|1099511912058|68
1350828404802|1099511912059|68
1350828405802|1099511912060|68
1350828406802|1099511912061|68
1350828407802|1099511912062|68
1350828408802|1099511912063|68
1350828409802|1099511912064|68
1350828410802|1099511912065|68
1350828411802|1099511912066|68
1350828412802|1099511912067|68
1350828413802|1099511912068|68
1350828414802|1099511912069|68
1350828415802|1099511912070|68
1350828416802|1099511912071|68
1350828417802|1099511912072|68
1327065686940|824634005129|68
1327065687940|824634005130|68
1327065688940|824634005131|68
1327065689940|824634005132|68
1327065690940|824634005133|68
1327065691940|824634005134|68
1327065692940|824634005135|68
1327065693940|824634005136|68
1327065694940|824634005137|68
1327065695940|824634005138|68
1327065696940|824634005139|68
1327065697940|824634005140|68
1327065698940|824634005141|68
1319435380981|687195051670|68
1319435381981|687195051671|68
1319435382981|687195051672|68
1319435383981|687195051673|68
1332502687168|893353481882|68
1332502688168|893353481883|68
1332502689168|893353481884|68
1332502690168|893353481885|68
1332502691168|893353481886|68
1332502692168|893353481887|68
1332502693168|893353481888|68
1332502694168|893353481889|68
1332502695168|893353481890|68
1332502696168|893353481891|68
1332502697168|893353481892|68
1327782877510|824634005157|68
1327782878510|824634005158|68
1327782879510|824634005159|68
1327782880510|824634005160|68
1327782881510|824634005161|68
1327782882510|824634005162|68
1327782883510|824634005163|68
1327782884510|824634005164|68
1327782885510|824634005165|68
1327782886510|824634005166|68
1327782887510|824634005167|68
1327782888510|824634005168|68
1327782889510|824634005169|68
1327782890510|824634005170|68
1327782891510|824634005171|68
1326256140914|824634005172|68
1326256141914|824634005173|68
1326256142914|824634005174|68
1326256143914|824634005175|68
1326256144914|824634005176|68
1326256145914|824634005177|68
1326256146914|824634005178|68
1326256147914|824634005179|68
1326256148914|824634005180|68
1326256149914|824634005181|68
1326256150914|824634005182|68
1326256151914|824634005183|68
1305071215403|549756098240|68
1305071216403|549756098241|68
1305071217403|549756098242|68
1305071218403|549756098243|68
1305071219403|549756098244|68
1305071220403|549756098245|68
1305071221403|549756098246|92
